Transaction_ID,Date,Time,Customer_ID,Product_ID,Amount,Payment_Type,Country,Merchant_ID,Status
TX10308,2024-04-17,15:01:26,C7348,P99,310.33,PayPal,Canada,M45,Pending
TX10309,2023-07-26,13:41:11,C2818,P80,112.0,,USA,M5,Refunded
TX10310,2023-07-05,10:33:32,C1747,P44,,,UK,M21,Completed
TX10311,2024-02-18,04:07:32,C6539,P42,421.19,Debit Card,USA,M20,Pending
TX10312,2024-04-10,02:34:15,C8780,P83,423.01,PayPal,USA,M44,Completed
TX10313,2024-01-21,09:54:03,C4673,P18,57.4,Credit Card,Australia,M42,Refunded
TX10314,2024-03-10,19:06:49,C9194,P12,195.52,Credit Card,Canada,M7,Completed
TX10315,2023-08-01,15:14:41,C5486,P49,103.23,Debit Card,UK,M8,Chargeback
TX10316,2023-05-05,11:42:28,C9069,P63,263.44,PayPal,UK,M3,Cancelled
TX10317,2023-10-10,18:43:13,C8725,P74,292.93,Credit Card,USA,M42,Cancelled
TX10318,2024-02-21,21:40:12,C7684,P2,277.32,Debit Card,USA,M37,Completed
TX10319,2023-06-23,03:56:36,C2231,P6,386.78,Debit Card,USA,M39,Cancelled
TX10320,2023-12-24,02:21:53,C5143,P94,164.15,Credit Card,UK,M40,Chargeback
TX10321,2023-12-06,22:26:33,C2952,P48,40.94,Debit Card,Canada,M9,Refunded
TX10322,2023-10-13,00:13:45,C2303,P86,265.82,PayPal,UK,M5,Cancelled
TX10323,2023-10-20,09:56:05,C5648,P28,742.77,PayPal,USA,M50,Chargeback
TX10324,2023-07-28,06:58:54,C3759,P85,117.68,Debit Card,Australia,M50,Cancelled
TX10325,2023-05-12,01:58:10,C9561,P82,346.67,,Canada,M3,Completed
TX10326,2023-09-15,15:32:07,C2655,P47,75.13,Debit Card,UK,M10,Pending
TX10327,2023-09-11,23:43:01,C8427,P11,,Debit Card,,M47,Pending
TX10328,2024-02-04,23:24:19,C2236,P24,127.24,,UK,M35,Pending
TX10329,2024-02-17,04:04:38,C7989,P94,363.06,PayPal,USA,M8,Completed
TX10330,2023-12-26,01:25:57,C2236,P50,307.32,,USA,M42,Completed
TX10331,2024-01-24,09:47:46,C4289,P98,320.98,PayPal,Canada,M7,Pending
TX10332,2023-08-16,01:53:14,C3119,P60,424.86,Debit Card,USA,M45,Completed
TX10333,2023-08-22,06:06:10,C1071,P13,485.69,Debit Card,USA,M21,Cancelled
TX10334,2024-02-29,17:33:31,C1187,P36,299.42,Debit Card,USA,M29,Pending
TX10335,2023-08-04,02:18:45,C2967,P76,244.73,Debit Card,USA,M8,Completed
TX10336,2024-04-18,15:19:55,C3419,P59,19.36,Credit Card,Canada,M2,Refunded
TX10337,2023-08-30,05:49:32,C1986,P98,119.35,Credit Card,Canada,M47,Completed
TX10338,2023-05-20,06:36:33,C5832,P96,67.67,,UK,M9,Refunded
TX10339,2023-08-31,21:44:09,C4925,P32,397.82,Debit Card,USA,M22,Cancelled
TX10340,2024-01-05,14:39:27,C1977,P21,73.69,Debit Card,UK,M38,Refunded
TX10341,2023-05-17,16:27:21,C6220,P12,127.63,PayPal,UK,M39,Pending
TX10342,2024-04-10,07:21:12,C4890,P23,436.69,PayPal,USA,M43,Pending
TX10343,2024-04-28,02:06:53,C1275,P27,152.18,PayPal,UK,M48,Pending
TX10344,2023-07-30,08:25:22,C5325,P9,,Debit Card,USA,M43,Completed
TX10345,2023-10-17,02:43:33,C8926,P57,624.65,Debit Card,UK,M17,Chargeback
TX10346,2023-12-30,14:57:49,C8443,P69,134.46,Debit Card,UK,M39,Refunded
TX10347,2024-04-25,16:38:21,C8657,P27,421.02,PayPal,USA,M24,Completed
TX10348,2023-05-27,02:16:17,C5586,P37,264.57,Debit Card,,M8,Cancelled
TX10349,2024-03-31,04:10:57,C1652,P50,176.07,Credit Card,UK,M13,Completed
TX10350,2023-06-02,20:02:44,C9218,P17,130.99,Credit Card,UK,M33,Chargeback
TX10351,2024-02-22,02:29:31,C9819,P22,473.35,Credit Card,Canada,M32,Chargeback
TX10352,2023-12-21,19:33:30,C6774,P3,238.41,PayPal,UK,M32,Cancelled
TX10353,2023-10-23,07:56:54,C4100,P1,1250.72,Credit Card,USA,M49,Chargeback
TX10354,2024-04-26,13:57:36,C5556,P83,482.38,Credit Card,USA,M34,Cancelled
TX10355,2023-05-15,21:00:50,C6426,P41,81.65,Credit Card,UK,M41,Refunded
TX10356,2023-06-15,00:21:50,C1130,P30,203.78,PayPal,USA,M48,Completed
TX10357,2023-10-22,23:02:03,C3186,P93,211.81,PayPal,UK,M31,Pending
TX10358,2024-03-19,06:19:28,C6956,P55,63.34,,Australia,M9,Chargeback
TX10359,2024-03-30,23:54:50,C2394,P62,78.76,Debit Card,UK,M4,Refunded
TX10360,2023-12-05,03:37:03,C8383,P58,,Debit Card,USA,M26,Refunded
TX10361,2023-10-15,06:27:11,C5687,P77,,,UK,M46,Cancelled
TX10362,2023-07-31,03:34:48,C9288,P26,84.7,Credit Card,UK,M5,Refunded
TX10363,2024-04-12,16:46:24,C5442,P22,148.91,Credit Card,UK,M17,Refunded
TX10364,2023-11-17,18:38:40,C3202,P10,226.47,Debit Card,Australia,M6,Completed
TX10365,2023-08-20,19:55:35,C6858,P59,422.14,PayPal,USA,M50,Completed
TX10366,2023-10-19,07:57:07,C5633,P79,199.77,Credit Card,Australia,M38,Completed
TX10367,2024-04-10,06:11:51,C8108,P94,295.41,PayPal,Australia,M24,Completed
TX10368,2023-11-01,14:37:48,C3528,P94,393.71,Debit Card,USA,M46,Cancelled
TX10369,2024-04-24,18:49:24,C9475,P22,313.9,Credit Card,USA,M32,Cancelled
TX10370,2024-03-28,06:16:06,C4277,P45,494.56,Credit Card,USA,M32,Cancelled
TX10371,2023-11-26,07:28:16,C7564,P38,293.5,PayPal,USA,M21,Cancelled
TX10372,2023-11-08,02:38:19,C1433,P47,206.51,PayPal,USA,M43,Refunded
TX10373,2023-07-02,03:41:39,C3024,P42,218.06,Debit Card,UK,M50,Completed
TX10374,2023-09-23,12:30:33,C9876,P16,472.09,PayPal,USA,M5,Completed
TX10375,2024-01-18,01:57:37,C9058,P84,220.47,Credit Card,USA,M19,Pending
TX10376,2024-01-17,21:51:09,C7909,P6,65.49,Debit Card,Canada,M42,Chargeback
TX10377,2023-12-17,06:40:16,C3637,P94,152.84,Credit Card,USA,M50,Refunded
TX10378,2023-06-25,15:21:05,C7974,P22,90.93,Credit Card,Canada,M37,Refunded
TX10379,2024-02-22,09:54:28,C8535,P49,102.33,Debit Card,USA,M47,Refunded
TX10380,2024-04-08,10:50:15,C4798,P15,126.02,Debit Card,USA,M40,Refunded
TX10381,2023-12-16,16:04:34,C9384,P100,286.72,Credit Card,UK,M19,Chargeback
TX10382,2024-03-20,23:20:14,C1922,P82,,Debit Card,UK,M39,Completed
TX10383,2024-04-12,18:24:47,C5206,P29,139.02,Debit Card,Canada,M23,Pending
TX10384,2024-04-22,15:33:44,C3654,P94,216.81,Credit Card,Canada,M44,Pending
TX10385,2023-07-16,22:26:03,C4194,P89,208.06,PayPal,Canada,M1,Cancelled
TX10386,2023-07-09,18:08:43,C7903,P23,461.38,Debit Card,USA,M31,Completed
TX10387,2024-03-10,16:06:00,C1308,P64,269.13,PayPal,,M20,Completed
TX10388,2023-12-05,07:00:53,C3115,P52,42.53,PayPal,Canada,M28,Pending
TX10389,2023-12-01,22:59:47,C5738,P90,136.21,Credit Card,Canada,M24,Chargeback
TX10390,2024-04-14,22:24:38,C5963,P52,96.44,Debit Card,Australia,M46,Refunded
TX10391,2023-06-26,03:14:42,C3700,P20,225.87,Credit Card,UK,M7,Cancelled
TX10392,2024-02-03,02:00:05,C7156,P22,465.96,Debit Card,USA,M20,Pending
TX10393,2024-02-14,01:40:47,C8482,P31,,Credit Card,Canada,M49,Completed
TX10394,2023-11-14,13:50:22,C9265,P93,201.83,PayPal,USA,M42,Completed
TX10395,2023-07-29,14:27:28,C1330,P42,50.21,Debit Card,Australia,M38,Refunded
TX10396,2023-11-13,05:17:45,C4011,P34,120.81,Credit Card,Canada,M4,Cancelled
TX10397,2023-11-11,17:23:35,C8135,P39,167.18,Debit Card,UK,M34,Chargeback
TX10398,2024-01-29,03:53:05,C3938,P66,74.31,Debit Card,Canada,M37,Pending
TX10399,2023-06-30,17:25:32,C3440,P87,56.18,Debit Card,Canada,M31,Completed
TX10400,2023-10-30,12:31:11,C6183,P46,207.6,Debit Card,USA,M4,Pending
TX10401,2023-05-10,14:29:49,C5488,P15,402.51,PayPal,Australia,M42,Chargeback
TX10402,2024-01-29,20:41:22,C7704,P24,197.91,Credit Card,UK,M32,Completed
TX10403,2024-01-09,08:07:39,C5443,P8,176.42,PayPal,Canada,M11,Completed
TX10404,2024-01-17,20:23:15,C2813,P13,296.41,Debit Card,USA,M8,Cancelled
TX10405,2023-10-22,22:28:53,C4810,P13,140.4,Debit Card,Canada,M45,Refunded
TX10406,2024-04-25,22:00:53,C6429,P30,688.19,Credit Card,USA,M28,Chargeback
TX10407,2024-01-01,17:12:14,C9686,P63,297.28,Debit Card,USA,M31,Completed
TX10408,2023-09-27,22:16:14,C6133,P92,126.43,PayPal,Australia,M34,Completed
TX10409,2023-06-26,21:35:30,C2768,P47,179.47,Debit Card,USA,M13,Refunded
TX10410,2024-03-30,10:53:22,C4220,P12,291.91,Debit Card,USA,M18,Pending
TX10411,2023-07-12,20:51:00,C5721,P88,121.28,PayPal,Australia,M19,Pending
TX10412,2023-06-30,17:15:47,C1297,P13,130.07,PayPal,Australia,M26,Cancelled
TX10413,2023-11-20,21:41:30,C9562,P45,212.03,,UK,M48,Pending
TX10414,2024-01-27,07:54:39,C5637,P19,136.59,Debit Card,UK,M28,Completed
TX10415,2024-04-14,09:44:36,C4348,P56,87.55,Debit Card,UK,M25,Chargeback
TX10416,2023-12-26,08:45:48,C7288,P26,264.95,PayPal,USA,M19,Cancelled
TX10417,2024-04-25,16:43:45,C9702,P29,464.44,Credit Card,USA,M7,Completed
TX10418,2024-04-07,19:51:44,C6551,P85,93.81,Debit Card,UK,M37,Refunded
TX10419,2023-08-06,07:11:34,C4928,P24,160.7,PayPal,Canada,M1,Cancelled
TX10420,2024-02-24,06:10:04,C2923,P22,72.97,Credit Card,Canada,M37,Pending
TX10421,2023-05-09,19:59:48,C7672,P43,58.14,Credit Card,Canada,M10,Cancelled
TX10422,2024-02-20,16:59:34,C9048,P3,292.93,PayPal,USA,M18,Pending
TX10423,2023-06-08,10:58:52,C8736,P41,216.17,,UK,M7,Chargeback
TX10424,2023-06-04,02:10:29,C7644,P77,252.18,PayPal,USA,M37,Pending
TX10425,2023-11-21,06:20:06,C3004,P69,115.51,Debit Card,,M49,Chargeback
TX10426,2023-05-05,07:43:06,C6894,P61,38.08,Debit Card,UK,M25,Refunded
TX10427,2024-02-16,18:34:42,C5766,P12,90.79,PayPal,Canada,M43,Pending
TX10428,2023-07-14,20:26:23,C4664,P15,279.87,Debit Card,USA,M45,Pending
TX10429,2024-05-01,05:14:35,C8805,P22,109.58,Credit Card,USA,M23,Refunded
TX10430,2023-07-21,10:45:12,C6245,P17,602.61,,USA,M42,Chargeback
TX10431,2024-01-25,04:50:37,C6299,P10,45.98,PayPal,Canada,M48,Refunded
TX10432,2024-02-14,15:24:39,C9783,P38,93.23,PayPal,UK,M26,Completed
TX10433,2024-04-06,20:03:32,C4983,P45,268.28,Credit Card,USA,M41,Completed
TX10434,2023-07-23,10:15:49,C6819,P46,241.92,PayPal,USA,M44,Completed
TX10435,2024-04-20,05:07:32,C5724,P19,44.3,PayPal,Canada,M2,Completed
TX10436,2023-07-05,16:18:58,C9606,P50,322.02,PayPal,USA,M26,Completed
TX10437,2024-02-04,16:11:18,C7954,P2,155.05,PayPal,Canada,M17,Cancelled
TX10438,2023-12-17,07:59:50,C3697,P18,112.08,Debit Card,Canada,M50,Chargeback
TX10439,2023-09-17,22:40:46,C3428,P71,177.77,Debit Card,USA,M5,Refunded
TX10440,2024-02-16,02:32:37,C8355,P84,139.29,PayPal,USA,M46,Refunded
TX10441,2024-04-29,02:44:27,C1284,P77,174.62,Credit Card,Australia,M49,Refunded
TX10442,2024-03-10,09:58:52,C6908,P33,227.39,,USA,M44,Completed
TX10443,2023-05-31,16:18:05,C4031,P74,,Debit Card,USA,M27,Chargeback
TX10444,2024-04-22,00:21:35,C9019,P10,,,Canada,M39,Completed
TX10445,2024-05-03,23:40:34,C8313,P89,121.28,PayPal,Australia,M1,Completed
TX10446,2023-05-20,23:31:44,C5887,P26,60.72,Debit Card,Australia,M27,Refunded
TX10447,2024-01-01,22:54:48,C7939,P81,169.92,Debit Card,Canada,M49,Chargeback
TX10448,2023-12-08,15:13:19,C1087,P100,205.5,PayPal,USA,M21,Pending
TX10449,2023-07-28,18:19:52,C9729,P84,356.33,Credit Card,USA,M50,Pending
TX10450,2023-10-29,13:46:05,C8963,P52,83.32,Debit Card,Canada,M35,Refunded
TX10451,2023-11-28,19:31:33,C4798,P76,249.99,Debit Card,UK,M37,Completed
TX10452,2024-01-30,02:45:51,C2518,P46,398.08,Debit Card,UK,M21,Chargeback
TX10453,2023-08-14,14:07:48,C3671,P74,80.96,Debit Card,Australia,M42,Completed
TX10454,2024-01-04,10:14:01,C6135,P55,160.33,Credit Card,USA,M14,Refunded
TX10455,2023-12-10,00:24:14,C2278,P100,95.88,Debit Card,UK,M37,Pending
TX10456,2023-06-23,23:02:33,C5767,P14,143.88,PayPal,USA,M47,Refunded
TX10457,2024-05-01,07:54:04,C4002,P38,310.62,,UK,M7,Chargeback
TX10458,2023-12-27,13:45:35,C5992,P71,,PayPal,USA,M7,Cancelled
TX10459,2023-09-17,01:40:46,C1629,P16,238.0,Credit Card,USA,M18,Completed
TX10460,2023-05-23,22:00:18,C1851,P40,396.1,Credit Card,,M14,Cancelled
TX10461,2023-11-24,23:36:00,C1759,P93,221.15,Credit Card,UK,M18,Pending
TX10462,2023-09-26,14:33:26,C3489,P70,132.97,PayPal,Canada,M29,Cancelled
TX10463,2023-11-02,03:22:04,C1218,P99,97.74,Credit Card,UK,M10,Cancelled
TX10464,2023-05-10,13:50:22,C7768,P98,75.88,Debit Card,Australia,M32,Completed
TX10465,2023-08-27,05:01:55,C1759,P55,323.45,PayPal,USA,M32,Pending
TX10466,2024-01-13,22:48:38,C1780,P83,228.23,Credit Card,,M13,Refunded
TX10467,2024-02-11,02:18:19,C2399,P92,213.43,Debit Card,Canada,M46,Pending
TX10468,2023-09-20,03:47:53,C7339,P91,372.27,PayPal,USA,M17,Completed
TX10469,2024-02-23,06:42:41,C8875,P89,132.35,PayPal,Australia,M25,Pending
TX10470,2024-01-10,07:08:00,C9865,P83,75.55,Credit Card,USA,M3,Refunded
TX10471,2023-11-18,03:50:22,C1989,P24,80.22,,Australia,M9,Refunded
TX10472,2024-04-29,03:12:05,C7493,P68,778.21,PayPal,USA,M16,Chargeback
TX10473,2023-05-13,13:28:54,C4454,P95,133.42,Credit Card,Canada,M47,Pending
TX10474,2024-04-27,06:20:07,C4419,P62,,Debit Card,UK,M43,Completed
TX10475,2023-12-31,14:01:48,C4472,P26,268.37,Credit Card,Australia,M33,Completed
TX10476,2024-05-02,23:49:10,C1288,P55,447.15,Debit Card,USA,M10,Completed
TX10477,2023-10-31,17:45:11,C7225,P76,226.73,Debit Card,,M41,Cancelled
TX10478,2023-11-15,22:31:14,C3013,P58,295.08,Credit Card,Australia,M36,Chargeback
TX10479,2023-10-01,08:28:21,C4846,P16,360.95,PayPal,,M7,Chargeback
TX10480,2023-11-25,04:59:25,C7574,P65,245.76,Debit Card,UK,M38,Chargeback
TX10481,2024-04-19,03:25:31,C1828,P24,197.55,PayPal,UK,M46,Chargeback
TX10482,2023-10-29,03:58:44,C6028,P8,644.68,Credit Card,UK,M33,Chargeback
TX10483,2023-11-23,10:05:08,C1312,P37,181.24,,UK,M25,Pending
TX10484,2024-01-05,04:33:52,C4675,P21,67.0,Debit Card,UK,M24,Refunded
TX10485,2023-12-21,13:55:16,C9165,P17,222.09,Debit Card,Australia,M47,Pending
TX10486,2024-04-17,14:24:48,C4588,P46,284.53,Credit Card,,M39,Refunded
TX10487,2023-10-10,14:54:40,C1354,P7,159.12,Credit Card,USA,M29,Refunded
TX10488,2023-10-03,02:34:02,C9310,P91,195.19,PayPal,Australia,M10,Pending
TX10489,2023-10-09,19:11:06,C2538,P48,102.72,PayPal,,M34,Completed
TX10490,2024-03-04,14:59:52,C4580,P84,42.74,Debit Card,UK,M33,Refunded
TX10491,2024-01-24,16:51:35,C2836,P56,31.97,Debit Card,UK,M24,Refunded
TX10492,2024-02-17,11:27:49,C9747,P40,211.21,Debit Card,USA,M37,Refunded
TX10493,2024-03-20,15:15:18,C4813,P2,280.62,Credit Card,USA,M42,Completed
TX10494,2023-11-26,17:44:49,C6907,P32,224.7,PayPal,,M41,Completed
TX10495,2024-03-25,04:50:06,C4330,P14,464.79,PayPal,USA,M22,Completed
TX10496,2024-02-02,13:00:44,C6103,P99,152.25,Credit Card,UK,M8,Cancelled
TX10497,2024-01-24,19:21:56,C8169,P53,175.44,Debit Card,USA,M2,Refunded
TX10498,2023-12-30,09:33:34,C4471,P29,271.35,PayPal,Australia,M27,Completed
TX10499,2024-04-23,12:22:25,C3358,P52,288.25,Credit Card,Australia,M16,Chargeback
TX10500,2024-01-12,01:34:53,C2262,P46,,PayPal,UK,M27,Completed
TX10501,2023-05-07,17:04:02,C1937,P1,38.93,Credit Card,UK,M49,Completed
TX10502,2023-09-25,09:12:14,C3377,P5,369.45,PayPal,USA,M17,Completed
TX10503,2023-06-23,06:54:18,C8235,P98,111.01,Credit Card,Canada,M14,Refunded
TX10504,2024-03-20,11:51:53,C2695,P86,221.7,PayPal,UK,M30,Completed
TX10505,2023-12-11,12:39:30,C9169,P86,483.3,Credit Card,,M24,Completed
TX10506,2023-12-27,17:32:01,C2665,P12,40.9,Credit Card,Australia,M44,Completed
TX10507,2023-09-28,06:13:27,C2075,P80,190.69,Debit Card,Canada,M18,Completed
TX10508,2024-04-05,00:10:59,C2665,P88,52.6,Debit Card,Australia,M6,Pending
TX10509,2024-04-21,14:50:02,C9145,P51,162.25,Credit Card,Canada,M11,Pending
TX10510,2023-09-24,14:54:34,C7361,P3,124.73,Credit Card,UK,M27,Chargeback
TX10511,2024-05-03,22:35:03,C8476,P6,85.8,Debit Card,UK,M36,Pending
TX10512,2024-04-19,16:35:39,C2739,P74,118.47,PayPal,Australia,M46,Completed
TX10513,2024-03-21,10:36:19,C7986,P15,35.43,Debit Card,,M29,Refunded
TX10514,2023-06-04,00:56:31,C1556,P1,269.51,,USA,M50,Cancelled
TX10515,2023-05-26,20:25:12,C8861,P82,130.32,Credit Card,USA,M15,Refunded
TX10516,2024-01-15,12:30:14,C4305,P30,259.73,Credit Card,USA,M20,Completed
TX10517,2023-05-22,04:04:02,C5463,P35,161.57,Debit Card,Canada,M42,Completed
TX10518,2023-08-27,02:34:40,C4837,P99,612.49,Credit Card,Australia,M6,Chargeback
TX10519,2024-03-18,15:21:40,C6083,P73,479.75,Credit Card,USA,M42,Cancelled
TX10520,2024-02-09,05:37:14,C2421,P5,51.73,Credit Card,UK,M42,Completed
TX10521,2023-08-10,11:55:06,C8053,P68,374.23,Credit Card,USA,M34,Completed
TX10522,2023-09-18,04:14:32,C9475,P85,127.21,Credit Card,Australia,M43,Chargeback
TX10523,2023-05-17,21:03:03,C5862,P5,17.36,,Canada,M30,Refunded
TX10524,2023-11-14,15:46:53,C3552,P26,89.53,Credit Card,Canada,M25,Cancelled
TX10525,2023-07-24,17:52:48,C6111,P85,127.2,Credit Card,UK,M50,Refunded
TX10526,2024-03-07,22:18:15,C9244,P90,114.07,Credit Card,UK,M35,Pending
TX10527,2023-12-03,08:03:21,C2463,P41,369.45,PayPal,USA,M44,Cancelled
TX10528,2024-01-05,14:44:04,C4239,P61,218.73,Debit Card,,M12,Cancelled
TX10529,2024-01-20,23:08:39,C7541,P46,68.06,Debit Card,Canada,M15,Refunded
TX10530,2024-03-28,10:24:17,C3868,P34,99.09,Debit Card,Canada,M50,Chargeback
TX10531,2023-06-26,23:24:07,C1790,P29,94.88,Debit Card,Australia,M25,Completed
TX10532,2024-02-12,05:08:10,C9216,P96,255.54,PayPal,Australia,M7,Pending
TX10533,2023-09-21,11:24:37,C2165,P70,56.13,Debit Card,UK,M3,Completed
TX10534,2023-12-01,06:53:59,C2781,P23,198.38,Debit Card,Canada,M19,Completed
TX10535,2023-09-02,19:50:26,C1817,P17,236.82,Debit Card,Australia,M12,Chargeback
TX10536,2023-07-11,22:08:59,C5693,P32,238.85,Debit Card,Canada,M25,Pending
TX10537,2024-02-02,16:59:10,C8219,P90,480.22,,USA,M31,Completed
TX10538,2023-08-17,11:55:22,C7387,P23,115.73,PayPal,UK,M37,Pending
TX10539,2024-03-16,11:01:04,C5857,P11,209.65,PayPal,USA,M26,Completed
TX10540,2023-06-17,03:45:27,C1810,P6,181.81,PayPal,Australia,M1,Completed
TX10541,2023-11-03,21:29:30,C4830,P20,103.16,Credit Card,UK,M23,Pending
TX10542,2024-01-29,01:42:58,C4857,P11,348.22,PayPal,USA,M20,Pending
TX10543,2023-11-23,02:24:49,C9142,P57,191.31,Debit Card,UK,M21,Pending
TX10544,2023-11-13,01:15:39,C8531,P59,112.91,Debit Card,UK,M26,Refunded
TX10545,2024-03-17,09:37:16,C3913,P96,337.79,Debit Card,USA,M49,Cancelled
TX10546,2023-05-08,12:23:08,C7624,P92,485.44,Credit Card,USA,M8,Completed
TX10547,2023-12-01,02:17:04,C4982,P64,209.95,PayPal,UK,M10,Completed
TX10548,2023-05-08,02:44:56,C5796,P31,39.61,,UK,M33,Refunded
TX10549,2024-03-16,12:27:34,C9125,P8,137.28,Debit Card,Canada,M25,Completed
TX10550,2023-08-28,14:49:23,C8261,P61,134.38,Debit Card,UK,M17,Completed
TX10551,2024-05-02,21:16:59,C7350,P47,54.88,PayPal,Canada,M1,Cancelled
TX10552,2023-07-11,03:16:10,C3719,P30,23.86,Debit Card,UK,M22,Refunded
TX10553,2024-04-16,13:51:28,C7296,P24,140.66,PayPal,UK,M24,Completed
TX10554,2023-05-11,00:52:50,C5855,P84,,Debit Card,Canada,M25,Refunded
TX10555,2023-11-25,02:41:20,C9220,P22,,PayPal,UK,M40,Completed
TX10556,2023-08-09,17:14:05,C5557,P97,293.46,PayPal,USA,M14,Refunded
TX10557,2023-09-22,00:59:44,C2323,P45,505.53,Credit Card,USA,M36,Chargeback
TX10558,2023-12-01,08:02:34,C6276,P57,44.06,Debit Card,Canada,M14,Refunded
TX10559,2023-11-24,01:53:14,C9404,P98,279.54,Debit Card,UK,M10,Chargeback
TX10560,2024-04-29,23:06:43,C4590,P51,227.07,Debit Card,Canada,M7,Chargeback
TX10561,2024-02-04,20:18:06,C2849,P3,365.53,PayPal,USA,M11,Pending
TX10562,2023-06-15,07:28:30,C4394,P50,424.27,Debit Card,USA,M35,Pending
TX10563,2023-08-12,04:22:33,C8815,P74,478.35,Credit Card,USA,M33,Completed
TX10564,2023-05-05,03:28:00,C5576,P55,457.22,Debit Card,USA,M3,Completed
TX10565,2023-08-09,15:46:34,C8162,P62,81.36,Credit Card,UK,M18,Pending
TX10566,2023-09-20,21:42:12,C5703,P81,312.46,PayPal,USA,M44,Pending
TX10567,2023-07-16,05:28:32,C2394,P55,71.6,PayPal,UK,M8,Pending
TX10568,2023-10-15,13:59:20,C8400,P68,41.54,,Australia,M33,Refunded
TX10569,2023-12-12,02:40:56,C8144,P68,256.67,Credit Card,USA,M6,Pending
TX10570,2023-11-02,06:09:46,C8403,P73,133.63,Debit Card,UK,M8,Completed
TX10571,2023-09-29,18:19:51,C7395,P98,308.12,PayPal,Canada,M15,Chargeback
TX10572,2023-09-09,20:01:09,C3923,P4,315.71,Debit Card,USA,M10,Refunded
TX10573,2023-09-18,07:33:14,C2490,P95,237.11,Debit Card,UK,M17,Completed
TX10574,2024-04-16,18:04:31,C4183,P24,540.14,Debit Card,Canada,M1,Chargeback
TX10575,2023-08-22,06:22:04,C8814,P82,315.81,Credit Card,Australia,M42,Completed
TX10576,2024-02-22,17:42:18,C2161,P64,481.77,Credit Card,USA,M16,Pending
TX10577,2023-06-15,21:31:10,C6501,P75,71.93,PayPal,Australia,M13,Pending
TX10578,2023-05-28,21:40:42,C9700,P3,40.68,Credit Card,UK,M39,Refunded
TX10579,2024-04-17,09:44:40,C2536,P81,210.07,Debit Card,USA,M11,Pending
TX10580,2023-10-18,05:12:03,C7246,P100,378.86,PayPal,,M49,Chargeback
TX10581,2023-06-07,18:10:08,C9814,P67,116.47,PayPal,Australia,M6,Pending
TX10582,2023-12-26,10:50:42,C6656,P35,85.17,Debit Card,,M49,Pending
TX10583,2023-07-10,03:06:05,C9714,P67,314.4,PayPal,,M19,Pending
TX10584,2023-09-03,06:34:28,C8917,P12,200.5,Debit Card,UK,M34,Pending
TX10585,2024-03-07,18:40:43,C2397,P53,417.01,,USA,M41,Completed
TX10586,2023-12-13,14:46:15,C8221,P59,204.68,,USA,M18,Completed
TX10587,2023-08-09,17:04:14,C7224,P62,423.39,PayPal,USA,M44,Cancelled
TX10588,2024-03-27,16:08:59,C8511,P22,848.87,,USA,M39,Chargeback
TX10589,2023-11-29,16:12:23,C9454,P12,294.57,PayPal,USA,M15,Pending
TX10590,2023-10-19,17:19:25,C6024,P38,171.73,Debit Card,USA,M39,Refunded
TX10591,2023-09-10,04:30:31,C6912,P14,48.71,Credit Card,UK,M25,Refunded
TX10592,2024-01-20,18:36:41,C6793,P20,773.44,,USA,M31,Chargeback
TX10593,2024-03-11,05:46:03,C6506,P11,241.59,PayPal,USA,M48,Refunded
TX10594,2023-12-30,07:42:26,C6752,P97,560.34,Credit Card,,M25,Chargeback
TX10595,2023-10-05,10:55:07,C8874,P59,70.75,Debit Card,UK,M2,Completed
TX10596,2023-10-03,16:54:17,C3060,P87,173.74,PayPal,UK,M50,Cancelled
TX10597,2024-03-22,20:18:44,C8992,P1,256.46,PayPal,USA,M32,Cancelled
TX10598,2023-07-02,06:28:27,C5021,P56,417.2,PayPal,USA,M19,Completed
TX10599,2024-02-06,11:35:25,C7469,P89,642.03,Debit Card,,M31,Chargeback
TX10600,2024-04-21,11:19:11,C4801,P42,122.29,Debit Card,USA,M2,Refunded
TX10601,2024-02-05,14:15:53,C7764,P15,311.42,Credit Card,USA,M38,Refunded
TX10602,2024-02-04,20:39:08,C9040,P38,228.74,Credit Card,USA,M13,Cancelled
TX10603,2024-03-29,08:40:52,C4643,P25,312.72,PayPal,USA,M50,Completed
TX10604,2023-06-24,02:48:42,C6195,P90,108.96,Credit Card,USA,M11,Refunded
TX10605,2024-04-29,07:38:16,C6954,P39,89.38,Credit Card,UK,M46,Completed
TX10606,2023-06-23,18:28:41,C2659,P75,289.11,PayPal,USA,M47,Cancelled
TX10607,2024-01-20,17:25:07,C9034,P12,1135.04,PayPal,USA,M32,Chargeback
TX10608,2024-01-19,19:27:32,C8206,P60,270.83,PayPal,UK,M12,Cancelled
TX10609,2024-01-21,08:08:57,C3154,P18,166.11,Debit Card,UK,M25,Completed
TX10610,2024-01-06,21:55:34,C6693,P30,281.44,Credit Card,USA,M25,Cancelled
TX10611,2024-04-22,04:54:24,C2472,P81,44.51,Debit Card,,M15,Refunded
TX10612,2024-01-03,02:35:47,C5718,P61,56.65,Credit Card,,M3,Pending
TX10613,2023-06-28,23:17:00,C4956,P29,337.75,Credit Card,,M48,Chargeback
TX10614,2024-03-30,15:34:25,C9875,P44,231.37,Credit Card,Canada,M21,Completed
TX10615,2023-09-28,17:37:27,C3632,P89,516.91,PayPal,Australia,M39,Chargeback
TX10616,2023-09-18,05:53:50,C7642,P75,248.35,Debit Card,USA,M12,Pending
