,transaction_id,date,time,customer_id,product_id,amount,payment_type,country,merchant_id,status,exchange_rate,total_usd,date_time,year,month,day,dow,hour,is_weekend
169,TX10169,2024-01-03,05:02:17,C7590,P21,258.52,Debit Card,UK,M47,Completed,1.25,323.15,2024-01-03 05:02:17,2024,1,3,2,5,0
170,TX10170,2024-04-10,11:37:40,C5426,P97,125.23,Debit Card,UK,M28,Chargeback,1.25,156.5375,2024-04-10 11:37:40,2024,4,10,2,11,0
171,TX10171,2024-03-25,22:47:43,C3428,P42,239.64,Debit Card,USA,M43,Completed,1.0,239.64,2024-03-25 22:47:43,2024,3,25,0,22,0
172,TX10172,2024-01-26,20:38:42,C6404,P56,34.17,,UK,M3,Refunded,1.25,42.712500000000006,2024-01-26 20:38:42,2024,1,26,4,20,0
173,TX10173,2023-10-26,00:48:11,C3750,P72,224.56,PayPal,USA,M30,Completed,1.0,224.56,2023-10-26 00:48:11,2023,10,26,3,0,0
174,TX10174,2023-09-01,08:28:24,C6240,P21,251.98,PayPal,UK,M7,Pending,1.25,314.97499999999997,2023-09-01 08:28:24,2023,9,1,4,8,0
175,TX10175,2023-07-04,21:22:01,C5325,P35,325.37,Credit Card,USA,M41,Chargeback,1.0,325.37,2023-07-04 21:22:01,2023,7,4,1,21,0
176,TX10176,2023-05-08,20:56:56,C7932,P59,82.98,Debit Card,UK,M50,Refunded,1.25,103.72500000000001,2023-05-08 20:56:56,2023,5,8,0,20,0
177,TX10177,2024-01-10,04:36:06,C5996,P52,220.53,PayPal,USA,M2,Refunded,1.0,220.53,2024-01-10 04:36:06,2024,1,10,2,4,0
178,TX10178,2023-05-15,20:29:14,C9218,P53,356.96,Credit Card,Australia,M49,Chargeback,0.65,232.024,2023-05-15 20:29:14,2023,5,15,0,20,0
179,TX10179,2023-05-16,11:42:12,C1002,P96,305.91,,USA,M27,Pending,1.0,305.91,2023-05-16 11:42:12,2023,5,16,1,11,0
180,TX10180,2023-10-16,09:35:05,C3001,P80,469.33,Debit Card,USA,M28,Cancelled,1.0,469.33,2023-10-16 09:35:05,2023,10,16,0,9,0
181,TX10181,2024-04-11,13:59:33,C2423,P22,251.73,Credit Card,USA,M21,Cancelled,1.0,251.73,2024-04-11 13:59:33,2024,4,11,3,13,0
182,TX10182,2024-02-28,12:09:43,C7403,P87,237.37,PayPal,Australia,M30,Cancelled,0.65,154.2905,2024-02-28 12:09:43,2024,2,28,2,12,0
183,TX10183,2023-12-01,15:44:34,C8131,P43,240.69,PayPal,Canada,M46,Pending,0.73,175.7037,2023-12-01 15:44:34,2023,12,1,4,15,0
184,TX10184,2024-02-03,02:55:36,C8548,P78,287.48,Debit Card,USA,M48,Refunded,1.0,287.48,2024-02-03 02:55:36,2024,2,3,5,2,1
185,TX10185,2023-05-21,03:18:54,C1507,P77,220.53,Credit Card,UK,M34,Chargeback,1.25,275.6625,2023-05-21 03:18:54,2023,5,21,6,3,1
186,TX10186,2023-08-19,20:58:29,C4242,P25,76.49,Debit Card,Canada,M19,Refunded,0.73,55.8377,2023-08-19 20:58:29,2023,8,19,5,20,1
187,TX10187,2023-09-09,10:17:00,C6609,P60,101.11,,UK,M47,Refunded,1.25,126.3875,2023-09-09 10:17:00,2023,9,9,5,10,1
188,TX10188,2024-03-05,10:14:38,C8985,P4,89.86,Credit Card,UK,M17,Pending,1.25,112.325,2024-03-05 10:14:38,2024,3,5,1,10,0
189,TX10189,2023-07-22,11:42:27,C4501,P87,,PayPal,USA,M19,Cancelled,1.0,,2023-07-22 11:42:27,2023,7,22,5,11,1
190,TX10190,2024-03-10,07:53:58,C7585,P72,483.09,PayPal,USA,M8,Pending,1.0,483.09,2024-03-10 07:53:58,2024,3,10,6,7,1
191,TX10191,2024-01-12,09:19:07,C6356,P11,130.21,PayPal,Canada,M27,Pending,0.73,95.05330000000001,2024-01-12 09:19:07,2024,1,12,4,9,0
192,TX10192,2024-02-02,09:16:28,C5255,P32,194.71,Credit Card,Australia,M43,Pending,0.65,126.56150000000001,2024-02-02 09:16:28,2024,2,2,4,9,0
193,TX10193,2023-06-16,08:42:14,C8952,P13,144.14,Debit Card,UK,M10,Chargeback,1.25,180.17499999999998,2023-06-16 08:42:14,2023,6,16,4,8,0
194,TX10194,2024-02-28,11:24:47,C6250,P40,,PayPal,USA,M47,Cancelled,1.0,,2024-02-28 11:24:47,2024,2,28,2,11,0
195,TX10195,2024-03-22,02:40:15,C3280,P87,902.8,Credit Card,USA,M23,Chargeback,1.0,902.8,2024-03-22 02:40:15,2024,3,22,4,2,0
196,TX10196,2024-04-12,06:57:16,C6471,P48,111.61,Debit Card,Canada,M34,Chargeback,0.73,81.4753,2024-04-12 06:57:16,2024,4,12,4,6,0
197,TX10197,2024-03-26,13:32:40,C7150,P53,202.91,Credit Card,Canada,M49,Chargeback,0.73,148.1243,2024-03-26 13:32:40,2024,3,26,1,13,0
198,TX10198,2023-05-26,18:43:43,C9347,P12,102.51,Debit Card,Canada,M40,Pending,0.73,74.8323,2023-05-26 18:43:43,2023,5,26,4,18,0
199,TX10199,2023-11-04,10:16:08,C9473,P47,263.04,Credit Card,Canada,M29,Pending,0.73,192.0192,2023-11-04 10:16:08,2023,11,4,5,10,1
200,TX10200,2023-07-13,23:32:11,C5513,P13,147.35,Credit Card,UK,M30,Pending,1.25,184.1875,2023-07-13 23:32:11,2023,7,13,3,23,0
201,TX10201,2023-06-17,02:43:34,C8377,P57,269.29,PayPal,USA,M8,Completed,1.0,269.29,2023-06-17 02:43:34,2023,6,17,5,2,1
202,TX10202,2024-02-26,23:57:40,C4707,P28,342.31,,USA,M17,Pending,1.0,342.31,2024-02-26 23:57:40,2024,2,26,0,23,0
203,TX10203,2024-03-30,07:15:23,C6907,P24,133.35,PayPal,Canada,M31,Refunded,0.73,97.34549999999999,2024-03-30 07:15:23,2024,3,30,5,7,1
204,TX10204,2024-01-21,21:57:47,C5827,P32,90.64,PayPal,UK,M25,Pending,1.25,113.3,2024-01-21 21:57:47,2024,1,21,6,21,1
205,TX10205,2024-02-09,23:15:11,C3908,P5,116.63,Credit Card,USA,M10,Refunded,1.0,116.63,2024-02-09 23:15:11,2024,2,9,4,23,0
206,TX10206,2023-07-14,16:16:17,C9087,P31,439.66,Credit Card,USA,M11,Chargeback,1.0,439.66,2023-07-14 16:16:17,2023,7,14,4,16,0
207,TX10207,2024-03-10,02:33:25,C8077,P32,170.83,Credit Card,UK,M23,Refunded,1.25,213.53750000000002,2024-03-10 02:33:25,2024,3,10,6,2,1
208,TX10208,2023-09-19,17:16:30,C4858,P34,463.92,PayPal,USA,M28,Pending,1.0,463.92,2023-09-19 17:16:30,2023,9,19,1,17,0
209,TX10209,2023-05-21,00:55:21,C7813,P35,,Credit Card,USA,M11,Completed,1.0,,2023-05-21 00:55:21,2023,5,21,6,0,1
210,TX10210,2023-10-08,18:08:09,C9618,P93,111.72,,UK,M7,Completed,1.25,139.65,2023-10-08 18:08:09,2023,10,8,6,18,1
211,TX10211,2023-07-05,17:59:04,C8478,P98,140.85,Credit Card,UK,M42,Chargeback,1.25,176.0625,2023-07-05 17:59:04,2023,7,5,2,17,0
212,TX10212,2024-03-31,06:20:53,C8615,P25,44.54,PayPal,UK,M42,Cancelled,1.25,55.675,2024-03-31 06:20:53,2024,3,31,6,6,1
213,TX10213,2023-10-28,08:15:51,C3443,P61,380.63,Debit Card,USA,M19,Pending,1.0,380.63,2023-10-28 08:15:51,2023,10,28,5,8,1
214,TX10214,2024-02-24,21:05:02,C1370,P6,67.81,PayPal,Canada,M21,Completed,0.73,49.5013,2024-02-24 21:05:02,2024,2,24,5,21,1
215,TX10215,2023-08-04,18:12:46,C7236,P76,208.29,PayPal,USA,M41,Cancelled,1.0,208.29,2023-08-04 18:12:46,2023,8,4,4,18,0
216,TX10216,2024-02-21,02:47:33,C6856,P33,178.45,Debit Card,,M37,Refunded,1.0,178.45,2024-02-21 02:47:33,2024,2,21,2,2,0
217,TX10217,2024-02-08,17:56:16,C2058,P50,,PayPal,Canada,M49,Cancelled,0.73,,2024-02-08 17:56:16,2024,2,8,3,17,0
218,TX10218,2023-08-06,02:15:50,C9056,P32,22.19,Debit Card,UK,M7,Refunded,1.25,27.7375,2023-08-06 02:15:50,2023,8,6,6,2,1
219,TX10219,2023-08-30,00:48:52,C7280,P40,481.86,Debit Card,,M30,Chargeback,1.0,481.86,2023-08-30 00:48:52,2023,8,30,2,0,0
220,TX10220,2024-01-21,20:58:01,C8444,P36,63.13,,UK,M35,Chargeback,1.25,78.91250000000001,2024-01-21 20:58:01,2024,1,21,6,20,1
221,TX10221,2023-12-29,15:55:33,C7082,P51,197.83,Credit Card,UK,M26,Cancelled,1.25,247.28750000000002,2023-12-29 15:55:33,2023,12,29,4,15,0
222,TX10222,2023-08-26,00:08:01,C3618,P91,,Debit Card,USA,M42,Pending,1.0,,2023-08-26 00:08:01,2023,8,26,5,0,1
223,TX10223,2024-03-01,08:09:36,C6528,P100,268.34,PayPal,USA,M25,Pending,1.0,268.34,2024-03-01 08:09:36,2024,3,1,4,8,0
224,TX10224,2024-01-20,13:47:02,C3283,P5,,PayPal,USA,M38,Cancelled,1.0,,2024-01-20 13:47:02,2024,1,20,5,13,1
225,TX10225,2023-08-10,13:52:52,C2430,P66,404.69,Debit Card,USA,M32,Chargeback,1.0,404.69,2023-08-10 13:52:52,2023,8,10,3,13,0
226,TX10226,2024-03-12,15:54:06,C8032,P10,,Credit Card,Australia,M14,Chargeback,0.65,,2024-03-12 15:54:06,2024,3,12,1,15,0
227,TX10227,2023-10-20,03:45:42,C3810,P65,672.89,,USA,M33,Chargeback,1.0,672.89,2023-10-20 03:45:42,2023,10,20,4,3,0
228,TX10228,2024-02-13,00:05:54,C4188,P48,70.21,,Canada,M50,Cancelled,0.73,51.253299999999996,2024-02-13 00:05:54,2024,2,13,1,0,0
229,TX10229,2023-11-19,14:16:30,C7679,P36,99.72,Debit Card,UK,M22,Refunded,1.25,124.65,2023-11-19 14:16:30,2023,11,19,6,14,1
230,TX10230,2024-04-17,00:26:03,C1056,P70,71.96,Debit Card,Canada,M38,Refunded,0.73,52.53079999999999,2024-04-17 00:26:03,2024,4,17,2,0,0
231,TX10231,2023-10-29,14:24:00,C5448,P61,66.88,,UK,M31,Pending,1.25,83.6,2023-10-29 14:24:00,2023,10,29,6,14,1
232,TX10232,2023-07-13,22:31:02,C8910,P93,170.98,Debit Card,UK,M24,Pending,1.25,213.725,2023-07-13 22:31:02,2023,7,13,3,22,0
233,TX10233,2023-05-27,11:34:58,C6153,P67,277.34,,UK,M20,Chargeback,1.25,346.67499999999995,2023-05-27 11:34:58,2023,5,27,5,11,1
234,TX10234,2023-08-16,12:25:18,C7093,P20,345.26,PayPal,USA,M19,Completed,1.0,345.26,2023-08-16 12:25:18,2023,8,16,2,12,0
235,TX10235,2024-02-09,01:26:58,C7766,P82,158.34,PayPal,Canada,M44,Chargeback,0.73,115.5882,2024-02-09 01:26:58,2024,2,9,4,1,0
236,TX10236,2023-05-28,23:57:26,C2789,P37,309.29,Debit Card,USA,M38,Completed,1.0,309.29,2023-05-28 23:57:26,2023,5,28,6,23,1
237,TX10237,2023-05-27,11:54:48,C7540,P86,295.78,Credit Card,USA,M9,Pending,1.0,295.78,2023-05-27 11:54:48,2023,5,27,5,11,1
238,TX10238,2023-09-13,19:32:18,C7728,P2,162.54,Debit Card,UK,M38,Refunded,1.25,203.17499999999998,2023-09-13 19:32:18,2023,9,13,2,19,0
239,TX10239,2023-11-18,13:29:07,C5478,P63,266.89,Credit Card,USA,M13,Pending,1.0,266.89,2023-11-18 13:29:07,2023,11,18,5,13,1
240,TX10240,2023-07-23,13:24:17,C8661,P14,238.62,PayPal,Australia,M13,Chargeback,0.65,155.103,2023-07-23 13:24:17,2023,7,23,6,13,1
241,TX10241,2024-03-25,22:25:38,C2753,P98,114.19,,Australia,M37,Completed,0.65,74.2235,2024-03-25 22:25:38,2024,3,25,0,22,0
242,TX10242,2023-08-22,05:03:57,C7268,P34,228.88,Credit Card,Australia,M13,Completed,0.65,148.772,2023-08-22 05:03:57,2023,8,22,1,5,0
243,TX10243,2023-06-26,17:42:53,C7518,P26,499.8,Debit Card,USA,M35,Completed,1.0,499.8,2023-06-26 17:42:53,2023,6,26,0,17,0
244,TX10244,2023-10-29,17:09:56,C6514,P75,452.16,Credit Card,USA,M46,Completed,1.0,452.16,2023-10-29 17:09:56,2023,10,29,6,17,1
245,TX10245,2024-02-10,16:19:11,C1156,P97,222.09,Credit Card,Australia,M48,Completed,0.65,144.35850000000002,2024-02-10 16:19:11,2024,2,10,5,16,1
246,TX10246,2023-09-23,09:40:12,C7444,P52,252.96,Credit Card,UK,M14,Completed,1.25,316.2,2023-09-23 09:40:12,2023,9,23,5,9,1
247,TX10247,2023-07-07,10:44:21,C1905,P76,540.02,,Australia,M15,Chargeback,0.65,351.013,2023-07-07 10:44:21,2023,7,7,4,10,0
248,TX10248,2023-07-12,18:21:25,C3452,P72,167.24,Credit Card,Australia,M28,Chargeback,0.65,108.706,2023-07-12 18:21:25,2023,7,12,2,18,0
249,TX10249,2023-05-22,15:49:22,C4816,P60,300.65,Credit Card,Canada,M39,Cancelled,0.73,219.47449999999998,2023-05-22 15:49:22,2023,5,22,0,15,0
250,TX10250,2023-05-22,20:55:20,C6963,P56,,,USA,M26,Pending,1.0,,2023-05-22 20:55:20,2023,5,22,0,20,0
251,TX10251,2024-03-12,01:14:05,C3559,P53,364.46,PayPal,USA,M30,Cancelled,1.0,364.46,2024-03-12 01:14:05,2024,3,12,1,1,0
252,TX10252,2023-08-29,01:19:28,C5993,P27,134.32,Debit Card,Canada,M45,Refunded,0.73,98.05359999999999,2023-08-29 01:19:28,2023,8,29,1,1,0
253,TX10253,2023-09-16,10:15:25,C6484,P1,276.11,,USA,M4,Completed,1.0,276.11,2023-09-16 10:15:25,2023,9,16,5,10,1
254,TX10254,2023-06-17,23:05:14,C5975,P34,866.08,Credit Card,USA,M42,Chargeback,1.0,866.08,2023-06-17 23:05:14,2023,6,17,5,23,1
255,TX10255,2023-05-20,07:49:58,C2042,P79,,PayPal,,M6,Cancelled,1.0,,2023-05-20 07:49:58,2023,5,20,5,7,1
256,TX10256,2024-04-20,00:34:30,C4041,P81,168.18,PayPal,Australia,M16,Pending,0.65,109.31700000000001,2024-04-20 00:34:30,2024,4,20,5,0,1
257,TX10257,2023-09-16,05:53:31,C7850,P6,,Debit Card,UK,M46,Cancelled,1.25,,2023-09-16 05:53:31,2023,9,16,5,5,1
258,TX10258,2023-09-23,20:30:28,C6596,P54,45.69,Debit Card,UK,M15,Refunded,1.25,57.1125,2023-09-23 20:30:28,2023,9,23,5,20,1
259,TX10259,2024-03-28,19:57:12,C9429,P69,315.51,PayPal,USA,M9,Completed,1.0,315.51,2024-03-28 19:57:12,2024,3,28,3,19,0
260,TX10260,2023-07-09,14:06:49,C9863,P19,165.08,PayPal,UK,M48,Chargeback,1.25,206.35000000000002,2023-07-09 14:06:49,2023,7,9,6,14,1
261,TX10261,2023-06-25,13:38:26,C6735,P69,306.31,Credit Card,Australia,M48,Chargeback,0.65,199.10150000000002,2023-06-25 13:38:26,2023,6,25,6,13,1
262,TX10262,2023-08-19,01:35:10,C5302,P39,319.52,PayPal,USA,M21,Completed,1.0,319.52,2023-08-19 01:35:10,2023,8,19,5,1,1
263,TX10263,2023-05-19,12:00:00,C6223,P55,189.2,Debit Card,UK,M7,Pending,1.25,236.5,2023-05-19 12:00:00,2023,5,19,4,12,0
264,TX10264,2023-12-22,11:58:02,C5724,P24,184.35,Credit Card,Canada,M21,Chargeback,0.73,134.5755,2023-12-22 11:58:02,2023,12,22,4,11,0
265,TX10265,2023-07-29,17:03:46,C4838,P24,198.17,Debit Card,Canada,M26,Cancelled,0.73,144.6641,2023-07-29 17:03:46,2023,7,29,5,17,1
266,TX10266,2023-10-10,19:46:16,C6243,P99,,Credit Card,UK,M10,Chargeback,1.25,,2023-10-10 19:46:16,2023,10,10,1,19,0
267,TX10267,2024-02-07,23:15:01,C2092,P90,91.32,Debit Card,Canada,M27,Cancelled,0.73,66.66359999999999,2024-02-07 23:15:01,2024,2,7,2,23,0
268,TX10268,2024-04-25,14:54:06,C1334,P48,216.31,Debit Card,USA,M26,Completed,1.0,216.31,2024-04-25 14:54:06,2024,4,25,3,14,0
269,TX10269,2023-06-08,01:13:36,C2948,P69,179.18,Debit Card,USA,M23,Refunded,1.0,179.18,2023-06-08 01:13:36,2023,6,8,3,1,0
270,TX10270,2023-08-27,07:45:56,C9064,P48,512.66,Debit Card,Canada,M4,Chargeback,0.73,374.24179999999996,2023-08-27 07:45:56,2023,8,27,6,7,1
271,TX10271,2024-02-12,07:35:04,C6914,P76,171.94,Credit Card,Canada,M37,Pending,0.73,125.5162,2024-02-12 07:35:04,2024,2,12,0,7,0
272,TX10272,2023-08-31,16:51:29,C3415,P89,67.57,Credit Card,Canada,M10,Pending,0.73,49.3261,2023-08-31 16:51:29,2023,8,31,3,16,0
273,TX10273,2023-07-28,09:58:13,C1529,P93,185.23,PayPal,Australia,M49,Cancelled,0.65,120.3995,2023-07-28 09:58:13,2023,7,28,4,9,0
274,TX10274,2023-07-08,02:22:22,C1151,P28,92.33,Credit Card,,M7,Completed,1.0,92.33,2023-07-08 02:22:22,2023,7,8,5,2,1
275,TX10275,2023-12-02,07:51:05,C7021,P59,115.45,PayPal,UK,M33,Pending,1.25,144.3125,2023-12-02 07:51:05,2023,12,2,5,7,1
276,TX10276,2023-07-19,03:59:01,C8089,P89,,Debit Card,Canada,M31,Refunded,0.73,,2023-07-19 03:59:01,2023,7,19,2,3,0
277,TX10277,2024-02-09,21:05:06,C5921,P90,201.71,Credit Card,UK,M1,Chargeback,1.25,252.13750000000002,2024-02-09 21:05:06,2024,2,9,4,21,0
278,TX10278,2024-03-21,10:17:23,C4075,P70,95.81,PayPal,Canada,M12,Completed,0.73,69.9413,2024-03-21 10:17:23,2024,3,21,3,10,0
279,TX10279,2024-02-27,19:41:50,C1847,P8,53.55,Debit Card,Canada,M50,Refunded,0.73,39.091499999999996,2024-02-27 19:41:50,2024,2,27,1,19,0
280,TX10280,2023-05-10,21:35:12,C2265,P77,256.74,,,M22,Cancelled,1.0,256.74,2023-05-10 21:35:12,2023,5,10,2,21,0
281,TX10281,2024-01-09,11:49:43,C5372,P93,337.6,Credit Card,USA,M16,Cancelled,1.0,337.6,2024-01-09 11:49:43,2024,1,9,1,11,0
282,TX10282,2023-09-12,19:08:09,C7076,P17,248.68,,USA,M6,Cancelled,1.0,248.68,2023-09-12 19:08:09,2023,9,12,1,19,0
283,TX10283,2023-06-04,22:38:11,C4990,P65,211.01,PayPal,,M41,Cancelled,1.0,211.01,2023-06-04 22:38:11,2023,6,4,6,22,1
284,TX10284,2023-11-30,03:39:09,C8847,P86,59.79,PayPal,UK,M23,Refunded,1.25,74.7375,2023-11-30 03:39:09,2023,11,30,3,3,0
285,TX10285,2024-02-29,04:01:15,C5408,P15,391.83,PayPal,USA,M45,Cancelled,1.0,391.83,2024-02-29 04:01:15,2024,2,29,3,4,0
286,TX10286,2023-08-17,16:47:46,C4784,P100,139.01,Credit Card,UK,M19,Refunded,1.25,173.7625,2023-08-17 16:47:46,2023,8,17,3,16,0
287,TX10287,2023-10-30,10:05:22,C2575,P17,42.19,PayPal,UK,M1,Cancelled,1.25,52.7375,2023-10-30 10:05:22,2023,10,30,0,10,0
288,TX10288,2023-05-13,14:05:12,C8861,P5,1008.25,Debit Card,USA,M30,Chargeback,1.0,1008.25,2023-05-13 14:05:12,2023,5,13,5,14,1
289,TX10289,2024-03-22,23:56:19,C9431,P68,684.71,Credit Card,UK,M10,Chargeback,1.25,855.8875,2024-03-22 23:56:19,2024,3,22,4,23,0
290,TX10290,2023-06-15,11:54:33,C9861,P35,334.88,PayPal,USA,M1,Pending,1.0,334.88,2023-06-15 11:54:33,2023,6,15,3,11,0
291,TX10291,2024-04-25,17:43:33,C7583,P65,434.06,Debit Card,USA,M1,Cancelled,1.0,434.06,2024-04-25 17:43:33,2024,4,25,3,17,0
292,TX10292,2024-02-24,17:26:17,C2315,P46,,PayPal,Canada,M44,Completed,0.73,,2024-02-24 17:26:17,2024,2,24,5,17,1
293,TX10293,2024-02-20,17:59:40,C3477,P86,133.98,Debit Card,USA,M32,Refunded,1.0,133.98,2024-02-20 17:59:40,2024,2,20,1,17,0
294,TX10294,2023-12-30,15:22:56,C6440,P98,669.31,Debit Card,USA,M24,Chargeback,1.0,669.31,2023-12-30 15:22:56,2023,12,30,5,15,1
295,TX10295,2023-06-27,09:18:31,C6556,P54,170.6,PayPal,UK,M44,Completed,1.25,213.25,2023-06-27 09:18:31,2023,6,27,1,9,0
296,TX10296,2023-08-21,17:39:20,C6799,P1,198.45,PayPal,Canada,M22,Pending,0.73,144.86849999999998,2023-08-21 17:39:20,2023,8,21,0,17,0
297,TX10297,2024-03-18,09:24:25,C8321,P70,610.52,Credit Card,USA,M48,Chargeback,1.0,610.52,2024-03-18 09:24:25,2024,3,18,0,9,0
298,TX10298,2023-09-18,08:27:55,C9272,P53,188.48,Credit Card,UK,M23,Cancelled,1.25,235.6,2023-09-18 08:27:55,2023,9,18,0,8,0
299,TX10299,2024-02-23,11:36:57,C9517,P35,466.79,Debit Card,USA,M16,Completed,1.0,466.79,2024-02-23 11:36:57,2024,2,23,4,11,0
300,TX10300,2023-07-06,21:25:39,C4206,P67,307.04,PayPal,USA,M33,Completed,1.0,307.04,2023-07-06 21:25:39,2023,7,6,3,21,0
301,TX10301,2023-07-07,02:15:35,C4105,P61,327.16,Credit Card,UK,M39,Chargeback,1.25,408.95000000000005,2023-07-07 02:15:35,2023,7,7,4,2,0
302,TX10302,2024-01-04,00:36:28,C1780,P30,232.09,Credit Card,UK,M37,Completed,1.25,290.1125,2024-01-04 00:36:28,2024,1,4,3,0,0
303,TX10303,2023-11-06,02:54:47,C8528,P88,100.33,PayPal,UK,M12,Completed,1.25,125.4125,2023-11-06 02:54:47,2023,11,6,0,2,0
304,TX10304,2023-07-26,14:26:52,C9772,P38,122.09,PayPal,Canada,M23,Chargeback,0.73,89.1257,2023-07-26 14:26:52,2023,7,26,2,14,0
305,TX10305,2023-06-13,13:55:44,C7556,P80,31.97,Debit Card,Australia,M45,Refunded,0.65,20.7805,2023-06-13 13:55:44,2023,6,13,1,13,0
306,TX10306,2023-07-27,12:03:56,C3492,P42,290.26,Debit Card,UK,M4,Chargeback,1.25,362.825,2023-07-27 12:03:56,2023,7,27,3,12,0
307,TX10307,2024-01-02,13:42:23,C1426,P82,179.82,PayPal,USA,M48,Refunded,1.0,179.82,2024-01-02 13:42:23,2024,1,2,1,13,0
308,TX10308,2024-04-17,15:01:26,C7348,P99,310.33,PayPal,Canada,M45,Pending,0.73,226.5409,2024-04-17 15:01:26,2024,4,17,2,15,0
309,TX10309,2023-07-26,13:41:11,C2818,P80,112.0,,USA,M5,Refunded,1.0,112.0,2023-07-26 13:41:11,2023,7,26,2,13,0
310,TX10310,2023-07-05,10:33:32,C1747,P44,,,UK,M21,Completed,1.25,,2023-07-05 10:33:32,2023,7,5,2,10,0
311,TX10311,2024-02-18,04:07:32,C6539,P42,421.19,Debit Card,USA,M20,Pending,1.0,421.19,2024-02-18 04:07:32,2024,2,18,6,4,1
312,TX10312,2024-04-10,02:34:15,C8780,P83,423.01,PayPal,USA,M44,Completed,1.0,423.01,2024-04-10 02:34:15,2024,4,10,2,2,0
313,TX10313,2024-01-21,09:54:03,C4673,P18,57.4,Credit Card,Australia,M42,Refunded,0.65,37.31,2024-01-21 09:54:03,2024,1,21,6,9,1
314,TX10314,2024-03-10,19:06:49,C9194,P12,195.52,Credit Card,Canada,M7,Completed,0.73,142.7296,2024-03-10 19:06:49,2024,3,10,6,19,1
315,TX10315,2023-08-01,15:14:41,C5486,P49,103.23,Debit Card,UK,M8,Chargeback,1.25,129.0375,2023-08-01 15:14:41,2023,8,1,1,15,0
316,TX10316,2023-05-05,11:42:28,C9069,P63,263.44,PayPal,UK,M3,Cancelled,1.25,329.3,2023-05-05 11:42:28,2023,5,5,4,11,0
317,TX10317,2023-10-10,18:43:13,C8725,P74,292.93,Credit Card,USA,M42,Cancelled,1.0,292.93,2023-10-10 18:43:13,2023,10,10,1,18,0
318,TX10318,2024-02-21,21:40:12,C7684,P2,277.32,Debit Card,USA,M37,Completed,1.0,277.32,2024-02-21 21:40:12,2024,2,21,2,21,0
319,TX10319,2023-06-23,03:56:36,C2231,P6,386.78,Debit Card,USA,M39,Cancelled,1.0,386.78,2023-06-23 03:56:36,2023,6,23,4,3,0
320,TX10320,2023-12-24,02:21:53,C5143,P94,164.15,Credit Card,UK,M40,Chargeback,1.25,205.1875,2023-12-24 02:21:53,2023,12,24,6,2,1
321,TX10321,2023-12-06,22:26:33,C2952,P48,40.94,Debit Card,Canada,M9,Refunded,0.73,29.8862,2023-12-06 22:26:33,2023,12,6,2,22,0
322,TX10322,2023-10-13,00:13:45,C2303,P86,265.82,PayPal,UK,M5,Cancelled,1.25,332.275,2023-10-13 00:13:45,2023,10,13,4,0,0
323,TX10323,2023-10-20,09:56:05,C5648,P28,742.77,PayPal,USA,M50,Chargeback,1.0,742.77,2023-10-20 09:56:05,2023,10,20,4,9,0
324,TX10324,2023-07-28,06:58:54,C3759,P85,117.68,Debit Card,Australia,M50,Cancelled,0.65,76.492,2023-07-28 06:58:54,2023,7,28,4,6,0
325,TX10325,2023-05-12,01:58:10,C9561,P82,346.67,,Canada,M3,Completed,0.73,253.0691,2023-05-12 01:58:10,2023,5,12,4,1,0
326,TX10326,2023-09-15,15:32:07,C2655,P47,75.13,Debit Card,UK,M10,Pending,1.25,93.9125,2023-09-15 15:32:07,2023,9,15,4,15,0
327,TX10327,2023-09-11,23:43:01,C8427,P11,,Debit Card,,M47,Pending,1.0,,2023-09-11 23:43:01,2023,9,11,0,23,0
328,TX10328,2024-02-04,23:24:19,C2236,P24,127.24,,UK,M35,Pending,1.25,159.04999999999998,2024-02-04 23:24:19,2024,2,4,6,23,1
329,TX10329,2024-02-17,04:04:38,C7989,P94,363.06,PayPal,USA,M8,Completed,1.0,363.06,2024-02-17 04:04:38,2024,2,17,5,4,1
330,TX10330,2023-12-26,01:25:57,C2236,P50,307.32,,USA,M42,Completed,1.0,307.32,2023-12-26 01:25:57,2023,12,26,1,1,0
331,TX10331,2024-01-24,09:47:46,C4289,P98,320.98,PayPal,Canada,M7,Pending,0.73,234.3154,2024-01-24 09:47:46,2024,1,24,2,9,0
332,TX10332,2023-08-16,01:53:14,C3119,P60,424.86,Debit Card,USA,M45,Completed,1.0,424.86,2023-08-16 01:53:14,2023,8,16,2,1,0
333,TX10333,2023-08-22,06:06:10,C1071,P13,485.69,Debit Card,USA,M21,Cancelled,1.0,485.69,2023-08-22 06:06:10,2023,8,22,1,6,0
334,TX10334,2024-02-29,17:33:31,C1187,P36,299.42,Debit Card,USA,M29,Pending,1.0,299.42,2024-02-29 17:33:31,2024,2,29,3,17,0
335,TX10335,2023-08-04,02:18:45,C2967,P76,244.73,Debit Card,USA,M8,Completed,1.0,244.73,2023-08-04 02:18:45,2023,8,4,4,2,0
336,TX10336,2024-04-18,15:19:55,C3419,P59,19.36,Credit Card,Canada,M2,Refunded,0.73,14.1328,2024-04-18 15:19:55,2024,4,18,3,15,0
337,TX10337,2023-08-30,05:49:32,C1986,P98,119.35,Credit Card,Canada,M47,Completed,0.73,87.12549999999999,2023-08-30 05:49:32,2023,8,30,2,5,0
338,TX10338,2023-05-20,06:36:33,C5832,P96,67.67,,UK,M9,Refunded,1.25,84.5875,2023-05-20 06:36:33,2023,5,20,5,6,1
